f[Hz]	Si_D(f)	Si_G(f)	Si_G-D(f).re	Si_G-D(f).im
2.5116e+013	8.1751e-018	1.0453e-017	6.1145e-018	3.6714e-018
2.5131e+013	8.1515e-018	1.0442e-017	6.1094e-018	3.6646e-018
2.5146e+013	8.1283e-018	1.0428e-017	6.1036e-018	3.6560e-018
2.5162e+013	8.1074e-018	1.0416e-017	6.0978e-018	3.6491e-018
2.5177e+013	8.0885e-018	1.0406e-017	6.0921e-018	3.6444e-018
2.5192e+013	8.0680e-018	1.0397e-017	6.0851e-018	3.6408e-018
2.5208e+013	8.0460e-018	1.0388e-017	6.0770e-018	3.6383e-018
2.5223e+013	8.0254e-018	1.0378e-017	6.0682e-018	3.6359e-018
2.5238e+013	8.0049e-018	1.0364e-017	6.0576e-018	3.6330e-018
2.5253e+013	7.9840e-018	1.0348e-017	6.0470e-018	3.6292e-018
2.5269e+013	7.9650e-018	1.0332e-017	6.0380e-018	3.6250e-018
2.5284e+013	7.9491e-018	1.0313e-017	6.0287e-018	3.6206e-018
2.5299e+013	7.9346e-018	1.0289e-017	6.0190e-018	3.6147e-018
2.5314e+013	7.9202e-018	1.0265e-017	6.0094e-018	3.6084e-018
2.5330e+013	7.9061e-018	1.0245e-017	6.0007e-018	3.6030e-018
2.5345e+013	7.8924e-018	1.0228e-017	5.9934e-018	3.5986e-018
2.5360e+013	7.8790e-018	1.0212e-017	5.9858e-018	3.5947e-018
2.5375e+013	7.8662e-018	1.0197e-017	5.9787e-018	3.5911e-018
2.5391e+013	7.8528e-018	1.0182e-017	5.9713e-018	3.5876e-018
2.5406e+013	7.8372e-018	1.0169e-017	5.9632e-018	3.5840e-018
2.5421e+013	7.8199e-018	1.0156e-017	5.9547e-018	3.5801e-018
2.5436e+013	7.8022e-018	1.0143e-017	5.9459e-018	3.5759e-018
2.5452e+013	7.7826e-018	1.0126e-017	5.9347e-018	3.5706e-018
2.5467e+013	7.7604e-018	1.0104e-017	5.9202e-018	3.5639e-018
2.5482e+013	7.7375e-018	1.0081e-017	5.9042e-018	3.5572e-018
2.5497e+013	7.7156e-018	1.0059e-017	5.8886e-018	3.5508e-018
2.5513e+013	7.6948e-018	1.0038e-017	5.8737e-018	3.5443e-018
2.5528e+013	7.6739e-018	1.0015e-017	5.8572e-018	3.5372e-018
2.5543e+013	7.6515e-018	9.9881e-018	5.8379e-018	3.5287e-018
2.5558e+013	7.6281e-018	9.9582e-018	5.8171e-018	3.5190e-018
2.5574e+013	7.6058e-018	9.9270e-018	5.7966e-018	3.5091e-018
2.5589e+013	7.5841e-018	9.8956e-018	5.7764e-018	3.4990e-018
2.5604e+013	7.5612e-018	9.8643e-018	5.7559e-018	3.4890e-018
2.5620e+013	7.5380e-018	9.8326e-018	5.7343e-018	3.4794e-018
2.5635e+013	7.5159e-018	9.8013e-018	5.7130e-018	3.4706e-018
2.5650e+013	7.4936e-018	9.7700e-018	5.6916e-018	3.4619e-018
2.5665e+013	7.4699e-018	9.7371e-018	5.6688e-018	3.4523e-018
2.5681e+013	7.4457e-018	9.7031e-018	5.6455e-018	3.4414e-018
2.5696e+013	7.4226e-018	9.6696e-018	5.6227e-018	3.4311e-018
2.5711e+013	7.4011e-018	9.6363e-018	5.6000e-018	3.4218e-018
2.5726e+013	7.3798e-018	9.6027e-018	5.5767e-018	3.4135e-018
2.5742e+013	7.3580e-018	9.5696e-018	5.5536e-018	3.4053e-018
2.5757e+013	7.3380e-018	9.5396e-018	5.5329e-018	3.3981e-018
2.5772e+013	7.3201e-018	9.5138e-018	5.5140e-018	3.3918e-018
2.5787e+013	7.3026e-018	9.4897e-018	5.4952e-018	3.3859e-018
2.5803e+013	7.2844e-018	9.4660e-018	5.4763e-018	3.3799e-018
2.5818e+013	7.2657e-018	9.4443e-018	5.4584e-018	3.3744e-018
2.5833e+013	7.2466e-018	9.4242e-018	5.4419e-018	3.3687e-018
2.5848e+013	7.2276e-018	9.4052e-018	5.4260e-018	3.3633e-018
2.5864e+013	7.2087e-018	9.3891e-018	5.4102e-018	3.3588e-018
2.5879e+013	7.1906e-018	9.3757e-018	5.3957e-018	3.3547e-018
2.5894e+013	7.1734e-018	9.3625e-018	5.3819e-018	3.3506e-018
2.5909e+013	7.1565e-018	9.3486e-018	5.3682e-018	3.3466e-018
2.5925e+013	7.1390e-018	9.3352e-018	5.3543e-018	3.3422e-018
2.5940e+013	7.1199e-018	9.3219e-018	5.3399e-018	3.3374e-018
2.5955e+013	7.0994e-018	9.3081e-018	5.3243e-018	3.3327e-018
2.5970e+013	7.0788e-018	9.2946e-018	5.3084e-018	3.3285e-018
2.5986e+013	7.0586e-018	9.2793e-018	5.2919e-018	3.3246e-018
2.6001e+013	7.0382e-018	9.2580e-018	5.2745e-018	3.3199e-018
2.6016e+013	7.0176e-018	9.2316e-018	5.2567e-018	3.3134e-018
2.6031e+013	6.9966e-018	9.2057e-018	5.2388e-018	3.3061e-018
2.6047e+013	6.9746e-018	9.1805e-018	5.2204e-018	3.2986e-018
2.6062e+013	6.9525e-018	9.1523e-018	5.2009e-018	3.2908e-018
2.6077e+013	6.9321e-018	9.1218e-018	5.1819e-018	3.2836e-018
2.6093e+013	6.9131e-018	9.0922e-018	5.1638e-018	3.2771e-018
2.6108e+013	6.8934e-018	9.0621e-018	5.1448e-018	3.2703e-018
2.6123e+013	6.8724e-018	9.0287e-018	5.1239e-018	3.2623e-018
2.6138e+013	6.8511e-018	8.9927e-018	5.1023e-018	3.2536e-018
2.6154e+013	6.8311e-018	8.9546e-018	5.0813e-018	3.2448e-018
2.6169e+013	6.8135e-018	8.9147e-018	5.0609e-018	3.2369e-018
2.6184e+013	6.7975e-018	8.8732e-018	5.0407e-018	3.2298e-018
2.6199e+013	6.7811e-018	8.8293e-018	5.0192e-018	3.2229e-018
2.6215e+013	6.7636e-018	8.7830e-018	4.9957e-018	3.2161e-018
2.6230e+013	6.7456e-018	8.7341e-018	4.9708e-018	3.2091e-018
2.6245e+013	6.7271e-018	8.6817e-018	4.9446e-018	3.2014e-018
2.6260e+013	6.7080e-018	8.6261e-018	4.9169e-018	3.1934e-018
2.6276e+013	6.6888e-018	8.5703e-018	4.8884e-018	3.1859e-018
2.6291e+013	6.6691e-018	8.5154e-018	4.8603e-018	3.1784e-018
2.6306e+013	6.6489e-018	8.4590e-018	4.8320e-018	3.1697e-018
2.6321e+013	6.6277e-018	8.4001e-018	4.8029e-018	3.1595e-018
2.6337e+013	6.6057e-018	8.3406e-018	4.7732e-018	3.1488e-018
2.6352e+013	6.5849e-018	8.2816e-018	4.7442e-018	3.1384e-018
2.6367e+013	6.5677e-018	8.2246e-018	4.7177e-018	3.1285e-018
2.6382e+013	6.5543e-018	8.1694e-018	4.6937e-018	3.1185e-018
2.6398e+013	6.5448e-018	8.1124e-018	4.6700e-018	3.1079e-018
2.6413e+013	6.5390e-018	8.0525e-018	4.6459e-018	3.0981e-018
2.6428e+013	6.5354e-018	7.9917e-018	4.6226e-018	3.0887e-018
2.6443e+013	6.5323e-018	7.9304e-018	4.5992e-018	3.0792e-018
2.6459e+013	6.5293e-018	7.8700e-018	4.5760e-018	3.0699e-018
2.6474e+013	6.5262e-018	7.8112e-018	4.5528e-018	3.0606e-018
2.6489e+013	6.5241e-018	7.7525e-018	4.5304e-018	3.0510e-018
2.6505e+013	6.5232e-018	7.6938e-018	4.5084e-018	3.0417e-018
2.6520e+013	6.5222e-018	7.6350e-018	4.4861e-018	3.0321e-018
2.6535e+013	6.5215e-018	7.5756e-018	4.4638e-018	3.0225e-018
2.6550e+013	6.5214e-018	7.5161e-018	4.4417e-018	3.0128e-018
2.6566e+013	6.5178e-018	7.4548e-018	4.4171e-018	3.0027e-018
2.6581e+013	6.5083e-018	7.3910e-018	4.3881e-018	2.9930e-018
2.6596e+013	6.4959e-018	7.3289e-018	4.3579e-018	2.9838e-018
2.6611e+013	6.4845e-018	7.2712e-018	4.3298e-018	2.9760e-018
2.6627e+013	6.4755e-018	7.2182e-018	4.3048e-018	2.9681e-018
2.6642e+013	6.4673e-018	7.1715e-018	4.2822e-018	2.9617e-018
2.6657e+013	6.4589e-018	7.1313e-018	4.2612e-018	2.9552e-018
2.6672e+013	6.4502e-018	7.0947e-018	4.2423e-018	2.9493e-018
2.6688e+013	6.4386e-018	7.0589e-018	4.2248e-018	2.9424e-018
2.6703e+013	6.4236e-018	7.0239e-018	4.2086e-018	2.9339e-018
2.6718e+013	6.4093e-018	6.9910e-018	4.1941e-018	2.9247e-018
2.6733e+013	6.3961e-018	6.9591e-018	4.1806e-018	2.9155e-018
2.6749e+013	6.3825e-018	6.9281e-018	4.1673e-018	2.9065e-018
2.6764e+013	6.3695e-018	6.8997e-018	4.1554e-018	2.8980e-018
2.6779e+013	6.3579e-018	6.8733e-018	4.1445e-018	2.8903e-018
2.6794e+013	6.3473e-018	6.8484e-018	4.1342e-018	2.8832e-018
2.6810e+013	6.3376e-018	6.8261e-018	4.1253e-018	2.8766e-018
2.6825e+013	6.3282e-018	6.8062e-018	4.1171e-018	2.8707e-018
2.6840e+013	6.3189e-018	6.7870e-018	4.1091e-018	2.8649e-018
2.6855e+013	6.3109e-018	6.7661e-018	4.1014e-018	2.8591e-018
2.6871e+013	6.3050e-018	6.7431e-018	4.0930e-018	2.8526e-018
2.6886e+013	6.3006e-018	6.7202e-018	4.0852e-018	2.8455e-018
2.6901e+013	6.2965e-018	6.6964e-018	4.0771e-018	2.8380e-018
2.6917e+013	6.2929e-018	6.6686e-018	4.0682e-018	2.8297e-018
2.6932e+013	6.2908e-018	6.6381e-018	4.0586e-018	2.8216e-018
2.6947e+013	6.2902e-018	6.6072e-018	4.0493e-018	2.8142e-018
2.6962e+013	6.2901e-018	6.5761e-018	4.0398e-018	2.8072e-018
2.6978e+013	6.2914e-018	6.5471e-018	4.0319e-018	2.8009e-018
2.6993e+013	6.2945e-018	6.5220e-018	4.0264e-018	2.7955e-018
2.7008e+013	6.2980e-018	6.4987e-018	4.0218e-018	2.7901e-018
2.7023e+013	6.2998e-018	6.4752e-018	4.0167e-018	2.7842e-018
2.7039e+013	6.2996e-018	6.4524e-018	4.0113e-018	2.7783e-018
2.7054e+013	6.2984e-018	6.4315e-018	4.0071e-018	2.7727e-018
2.7069e+013	6.2970e-018	6.4131e-018	4.0045e-018	2.7679e-018
2.7084e+013	6.2955e-018	6.3968e-018	4.0025e-018	2.7638e-018
2.7100e+013	6.2943e-018	6.3817e-018	4.0009e-018	2.7601e-018
2.7115e+013	6.2937e-018	6.3670e-018	3.9997e-018	2.7566e-018
2.7130e+013	6.2937e-018	6.3521e-018	3.9985e-018	2.7529e-018
2.7145e+013	6.2941e-018	6.3374e-018	3.9979e-018	2.7489e-018
2.7161e+013	6.2951e-018	6.3232e-018	3.9979e-018	2.7450e-018
2.7176e+013	6.2972e-018	6.3093e-018	3.9982e-018	2.7414e-018
2.7191e+013	6.2997e-018	6.2963e-018	3.9993e-018	2.7381e-018
2.7206e+013	6.3018e-018	6.2851e-018	4.0008e-018	2.7357e-018
2.7222e+013	6.3024e-018	6.2740e-018	4.0020e-018	2.7327e-018
2.7237e+013	6.2999e-018	6.2614e-018	4.0019e-018	2.7276e-018
2.7252e+013	6.2955e-018	6.2477e-018	4.0008e-018	2.7210e-018
2.7267e+013	6.2902e-018	6.2327e-018	3.9985e-018	2.7139e-018
2.7283e+013	6.2816e-018	6.2151e-018	3.9927e-018	2.7059e-018
2.7298e+013	6.2691e-018	6.1952e-018	3.9840e-018	2.6977e-018
2.7313e+013	6.2555e-018	6.1747e-018	3.9750e-018	2.6886e-018
2.7328e+013	6.2421e-018	6.1532e-018	3.9661e-018	2.6790e-018
2.7344e+013	6.2281e-018	6.1288e-018	3.9554e-018	2.6683e-018
2.7359e+013	6.2133e-018	6.1013e-018	3.9423e-018	2.6576e-018
2.7374e+013	6.1981e-018	6.0728e-018	3.9283e-018	2.6467e-018
2.7390e+013	6.1826e-018	6.0442e-018	3.9141e-018	2.6357e-018
2.7405e+013	6.1666e-018	6.0153e-018	3.8994e-018	2.6246e-018
2.7420e+013	6.1505e-018	5.9863e-018	3.8842e-018	2.6135e-018
2.7435e+013	6.1352e-018	5.9575e-018	3.8692e-018	2.6027e-018
2.7451e+013	6.1210e-018	5.9292e-018	3.8549e-018	2.5923e-018
2.7466e+013	6.1076e-018	5.9012e-018	3.8409e-018	2.5822e-018
2.7481e+013	6.0946e-018	5.8733e-018	3.8274e-018	2.5717e-018
2.7496e+013	6.0814e-018	5.8460e-018	3.8147e-018	2.5606e-018
2.7512e+013	6.0681e-018	5.8202e-018	3.8026e-018	2.5496e-018
2.7527e+013	6.0551e-018	5.7977e-018	3.7910e-018	2.5392e-018
2.7542e+013	6.0418e-018	5.7788e-018	3.7796e-018	2.5295e-018
2.7557e+013	6.0283e-018	5.7609e-018	3.7683e-018	2.5200e-018
2.7573e+013	6.0160e-018	5.7432e-018	3.7575e-018	2.5109e-018
2.7588e+013	6.0039e-018	5.7273e-018	3.7474e-018	2.5022e-018
2.7603e+013	5.9893e-018	5.7124e-018	3.7368e-018	2.4928e-018
2.7618e+013	5.9728e-018	5.6960e-018	3.7247e-018	2.4821e-018
2.7634e+013	5.9565e-018	5.6788e-018	3.7122e-018	2.4710e-018
2.7649e+013	5.9407e-018	5.6625e-018	3.7001e-018	2.4607e-018
2.7664e+013	5.9245e-018	5.6466e-018	3.6877e-018	2.4503e-018
2.7679e+013	5.9066e-018	5.6308e-018	3.6744e-018	2.4390e-018
2.7695e+013	5.8863e-018	5.6161e-018	3.6604e-018	2.4272e-018
2.7710e+013	5.8644e-018	5.6036e-018	3.6464e-018	2.4152e-018
2.7725e+013	5.8426e-018	5.5927e-018	3.6330e-018	2.4031e-018
2.7740e+013	5.8215e-018	5.5823e-018	3.6203e-018	2.3910e-018
2.7756e+013	5.8011e-018	5.5733e-018	3.6087e-018	2.3792e-018
2.7771e+013	5.7813e-018	5.5669e-018	3.5981e-018	2.3679e-018
2.7786e+013	5.7617e-018	5.5618e-018	3.5886e-018	2.3565e-018
2.7802e+013	5.7424e-018	5.5554e-018	3.5794e-018	2.3445e-018
2.7817e+013	5.7236e-018	5.5472e-018	3.5698e-018	2.3323e-018
2.7832e+013	5.7058e-018	5.5396e-018	3.5604e-018	2.3207e-018
2.7847e+013	5.6912e-018	5.5345e-018	3.5533e-018	2.3098e-018
2.7863e+013	5.6797e-018	5.5304e-018	3.5479e-018	2.2997e-018
2.7878e+013	5.6683e-018	5.5260e-018	3.5417e-018	2.2899e-018
2.7893e+013	5.6560e-018	5.5204e-018	3.5343e-018	2.2800e-018
2.7908e+013	5.6454e-018	5.5129e-018	3.5269e-018	2.2705e-018
2.7924e+013	5.6368e-018	5.5061e-018	3.5202e-018	2.2611e-018
2.7939e+013	5.6280e-018	5.5023e-018	3.5151e-018	2.2525e-018
2.7954e+013	5.6183e-018	5.4999e-018	3.5102e-018	2.2440e-018
2.7969e+013	5.6083e-018	5.4978e-018	3.5051e-018	2.2358e-018
2.7985e+013	5.5989e-018	5.4958e-018	3.5000e-018	2.2280e-018
2.8000e+013	5.5906e-018	5.4936e-018	3.4952e-018	2.2205e-018
2.8015e+013	5.5817e-018	5.4917e-018	3.4900e-018	2.2134e-018
2.8030e+013	5.5714e-018	5.4892e-018	3.4836e-018	2.2061e-018
2.8046e+013	5.5607e-018	5.4862e-018	3.4766e-018	2.1991e-018
2.8061e+013	5.5501e-018	5.4839e-018	3.4696e-018	2.1925e-018
2.8076e+013	5.5395e-018	5.4824e-018	3.4627e-018	2.1867e-018
2.8091e+013	5.5309e-018	5.4827e-018	3.4575e-018	2.1814e-018
2.8107e+013	5.5251e-018	5.4857e-018	3.4548e-018	2.1760e-018
2.8122e+013	5.5204e-018	5.4908e-018	3.4535e-018	2.1704e-018
2.8137e+013	5.5164e-018	5.4972e-018	3.4530e-018	2.1650e-018
2.8152e+013	5.5136e-018	5.5009e-018	3.4531e-018	2.1597e-018
2.8168e+013	5.5114e-018	5.4972e-018	3.4517e-018	2.1538e-018
2.8183e+013	5.5083e-018	5.4866e-018	3.4476e-018	2.1479e-018
2.8198e+013	5.5047e-018	5.4730e-018	3.4412e-018	2.1416e-018
2.8214e+013	5.5015e-018	5.4589e-018	3.4335e-018	2.1358e-018
2.8229e+013	5.4995e-018	5.4440e-018	3.4247e-018	2.1308e-018
2.8244e+013	5.4978e-018	5.4262e-018	3.4146e-018	2.1262e-018
2.8259e+013	5.4960e-018	5.4069e-018	3.4040e-018	2.1213e-018
2.8275e+013	5.4961e-018	5.3879e-018	3.3947e-018	2.1168e-018
2.8290e+013	5.4992e-018	5.3685e-018	3.3859e-018	2.1126e-018
2.8305e+013	5.5028e-018	5.3484e-018	3.3765e-018	2.1082e-018
2.8320e+013	5.5056e-018	5.3274e-018	3.3665e-018	2.1030e-018
2.8336e+013	5.5084e-018	5.3058e-018	3.3567e-018	2.0974e-018
2.8351e+013	5.5120e-018	5.2844e-018	3.3474e-018	2.0921e-018
2.8366e+013	5.5158e-018	5.2632e-018	3.3382e-018	2.0871e-018
2.8381e+013	5.5175e-018	5.2430e-018	3.3281e-018	2.0825e-018
2.8397e+013	5.5133e-018	5.2244e-018	3.3162e-018	2.0783e-018
2.8412e+013	5.5042e-018	5.2072e-018	3.3032e-018	2.0749e-018
2.8427e+013	5.4943e-018	5.1926e-018	3.2915e-018	2.0717e-018
2.8442e+013	5.4848e-018	5.1816e-018	3.2815e-018	2.0694e-018
2.8458e+013	5.4742e-018	5.1728e-018	3.2726e-018	2.0668e-018
2.8473e+013	5.4628e-018	5.1640e-018	3.2637e-018	2.0634e-018
2.8488e+013	5.4520e-018	5.1557e-018	3.2553e-018	2.0604e-018
2.8503e+013	5.4416e-018	5.1488e-018	3.2474e-018	2.0579e-018
2.8519e+013	5.4310e-018	5.1412e-018	3.2392e-018	2.0553e-018
2.8534e+013	5.4206e-018	5.1320e-018	3.2303e-018	2.0530e-018
2.8549e+013	5.4114e-018	5.1224e-018	3.2215e-018	2.0513e-018
2.8564e+013	5.4043e-018	5.1124e-018	3.2132e-018	2.0494e-018
2.8580e+013	5.3985e-018	5.1017e-018	3.2047e-018	2.0477e-018
2.8595e+013	5.3928e-018	5.0904e-018	3.1959e-018	2.0456e-018
2.8610e+013	5.3870e-018	5.0778e-018	3.1871e-018	2.0427e-018
2.8625e+013	5.3811e-018	5.0639e-018	3.1778e-018	2.0397e-018
2.8641e+013	5.3758e-018	5.0504e-018	3.1684e-018	2.0373e-018
2.8656e+013	5.3712e-018	5.0375e-018	3.1594e-018	2.0356e-018
2.8671e+013	5.3672e-018	5.0243e-018	3.1504e-018	2.0340e-018
2.8687e+013	5.3637e-018	5.0121e-018	3.1420e-018	2.0328e-018
2.8702e+013	5.3609e-018	5.0033e-018	3.1361e-018	2.0318e-018
2.8717e+013	5.3584e-018	4.9965e-018	3.1308e-018	2.0316e-018
2.8732e+013	5.3559e-018	4.9890e-018	3.1257e-018	2.0305e-018
2.8748e+013	5.3542e-018	4.9819e-018	3.1207e-018	2.0301e-018
2.8763e+013	5.3533e-018	4.9766e-018	3.1166e-018	2.0309e-018
2.8778e+013	5.3527e-018	4.9720e-018	3.1133e-018	2.0318e-018
2.8793e+013	5.3521e-018	4.9682e-018	3.1108e-018	2.0327e-018
2.8809e+013	5.3523e-018	4.9661e-018	3.1100e-018	2.0342e-018
2.8824e+013	5.3542e-018	4.9655e-018	3.1106e-018	2.0359e-018
2.8839e+013	5.3569e-018	4.9660e-018	3.1116e-018	2.0385e-018
2.8854e+013	5.3592e-018	4.9676e-018	3.1128e-018	2.0414e-018
2.8870e+013	5.3615e-018	4.9709e-018	3.1150e-018	2.0449e-018
2.8885e+013	5.3645e-018	4.9757e-018	3.1183e-018	2.0484e-018
2.8900e+013	5.3681e-018	4.9809e-018	3.1223e-018	2.0521e-018
2.8915e+013	5.3720e-018	4.9862e-018	3.1264e-018	2.0558e-018
2.8931e+013	5.3762e-018	4.9918e-018	3.1309e-018	2.0598e-018
2.8946e+013	5.3802e-018	4.9983e-018	3.1364e-018	2.0634e-018
2.8961e+013	5.3829e-018	5.0054e-018	3.1420e-018	2.0665e-018
2.8976e+013	5.3842e-018	5.0118e-018	3.1464e-018	2.0697e-018
2.8992e+013	5.3853e-018	5.0182e-018	3.1508e-018	2.0727e-018
2.9007e+013	5.3871e-018	5.0252e-018	3.1557e-018	2.0762e-018
2.9022e+013	5.3895e-018	5.0312e-018	3.1603e-018	2.0798e-018
2.9037e+013	5.3919e-018	5.0357e-018	3.1645e-018	2.0830e-018
2.9053e+013	5.3938e-018	5.0399e-018	3.1685e-018	2.0859e-018
2.9068e+013	5.3961e-018	5.0448e-018	3.1728e-018	2.0889e-018
2.9083e+013	5.3987e-018	5.0504e-018	3.1774e-018	2.0924e-018
2.9099e+013	5.4004e-018	5.0559e-018	3.1816e-018	2.0957e-018
2.9114e+013	5.4018e-018	5.0610e-018	3.1858e-018	2.0984e-018
2.9129e+013	5.4041e-018	5.0666e-018	3.1905e-018	2.1014e-018
2.9144e+013	5.4070e-018	5.0734e-018	3.1959e-018	2.1053e-018
2.9160e+013	5.4097e-018	5.0813e-018	3.2020e-018	2.1095e-018
2.9175e+013	5.4125e-018	5.0899e-018	3.2086e-018	2.1135e-018
2.9190e+013	5.4159e-018	5.0991e-018	3.2159e-018	2.1178e-018
2.9205e+013	5.4205e-018	5.1094e-018	3.2238e-018	2.1228e-018
2.9221e+013	5.4267e-018	5.1201e-018	3.2325e-018	2.1285e-018
2.9236e+013	5.4341e-018	5.1309e-018	3.2419e-018	2.1345e-018
2.9251e+013	5.4419e-018	5.1427e-018	3.2519e-018	2.1404e-018
2.9266e+013	5.4498e-018	5.1555e-018	3.2620e-018	2.1466e-018
2.9282e+013	5.4578e-018	5.1679e-018	3.2721e-018	2.1526e-018
2.9297e+013	5.4661e-018	5.1798e-018	3.2823e-018	2.1585e-018
2.9312e+013	5.4748e-018	5.1920e-018	3.2923e-018	2.1646e-018
2.9327e+013	5.4830e-018	5.2048e-018	3.3022e-018	2.1705e-018
2.9343e+013	5.4905e-018	5.2191e-018	3.3124e-018	2.1767e-018
2.9358e+013	5.4970e-018	5.2333e-018	3.3221e-018	2.1830e-018
2.9373e+013	5.4994e-018	5.2449e-018	3.3283e-018	2.1893e-018
2.9388e+013	5.4972e-018	5.2555e-018	3.3321e-018	2.1951e-018
2.9404e+013	5.4942e-018	5.2670e-018	3.3369e-018	2.2005e-018
2.9419e+013	5.4918e-018	5.2789e-018	3.3424e-018	2.2056e-018
2.9434e+013	5.4867e-018	5.2915e-018	3.3473e-018	2.2102e-018
2.9449e+013	5.4791e-018	5.3056e-018	3.3530e-018	2.2142e-018
2.9465e+013	5.4725e-018	5.3205e-018	3.3601e-018	2.2176e-018
2.9480e+013	5.4677e-018	5.3363e-018	3.3685e-018	2.2209e-018
2.9495e+013	5.4627e-018	5.3521e-018	3.3775e-018	2.2238e-018
2.9510e+013	5.4563e-018	5.3672e-018	3.3864e-018	2.2256e-018
2.9526e+013	5.4490e-018	5.3828e-018	3.3954e-018	2.2268e-018
2.9541e+013	5.4422e-018	5.3992e-018	3.4053e-018	2.2277e-018
2.9556e+013	5.4365e-018	5.4170e-018	3.4164e-018	2.2289e-018
2.9572e+013	5.4308e-018	5.4365e-018	3.4281e-018	2.2301e-018
2.9587e+013	5.4240e-018	5.4560e-018	3.4394e-018	2.2304e-018
2.9602e+013	5.4163e-018	5.4741e-018	3.4498e-018	2.2295e-018
2.9617e+013	5.4081e-018	5.4908e-018	3.4596e-018	2.2279e-018
2.9633e+013	5.3995e-018	5.5050e-018	3.4684e-018	2.2257e-018
2.9648e+013	5.3911e-018	5.5158e-018	3.4765e-018	2.2232e-018
2.9663e+013	5.3834e-018	5.5250e-018	3.4843e-018	2.2207e-018
2.9678e+013	5.3760e-018	5.5360e-018	3.4924e-018	2.2185e-018
2.9694e+013	5.3689e-018	5.5503e-018	3.5014e-018	2.2163e-018
2.9709e+013	5.3624e-018	5.5675e-018	3.5119e-018	2.2142e-018
2.9724e+013	5.3573e-018	5.5871e-018	3.5240e-018	2.2129e-018
2.9739e+013	5.3535e-018	5.6073e-018	3.5374e-018	2.2115e-018
2.9755e+013	5.3498e-018	5.6278e-018	3.5508e-018	2.2102e-018
2.9770e+013	5.3457e-018	5.6500e-018	3.5646e-018	2.2090e-018
2.9785e+013	5.3415e-018	5.6728e-018	3.5786e-018	2.2077e-018
2.9800e+013	5.3345e-018	5.6942e-018	3.5905e-018	2.2058e-018
2.9816e+013	5.3215e-018	5.7150e-018	3.6000e-018	2.2033e-018
2.9831e+013	5.3046e-018	5.7356e-018	3.6085e-018	2.2009e-018
2.9846e+013	5.2868e-018	5.7563e-018	3.6166e-018	2.1990e-018
2.9861e+013	5.2682e-018	5.7769e-018	3.6239e-018	2.1968e-018
2.9877e+013	5.2488e-018	5.7970e-018	3.6309e-018	2.1941e-018
2.9892e+013	5.2293e-018	5.8169e-018	3.6375e-018	2.1914e-018
2.9907e+013	5.2108e-018	5.8364e-018	3.6448e-018	2.1884e-018
2.9922e+013	5.1961e-018	5.8540e-018	3.6538e-018	2.1854e-018
2.9938e+013	5.1855e-018	5.8686e-018	3.6629e-018	2.1822e-018
2.9953e+013	5.1752e-018	5.8794e-018	3.6698e-018	2.1788e-018
2.9968e+013	5.1640e-018	5.8873e-018	3.6747e-018	2.1749e-018
2.9984e+013	5.1533e-018	5.8942e-018	3.6790e-018	2.1709e-018
2.9999e+013	5.1432e-018	5.9010e-018	3.6834e-018	2.1673e-018
3.0014e+013	5.1328e-018	5.9071e-018	3.6876e-018	2.1633e-018
3.0029e+013	5.1225e-018	5.9117e-018	3.6916e-018	2.1588e-018
3.0045e+013	5.1122e-018	5.9151e-018	3.6954e-018	2.1546e-018
3.0060e+013	5.1017e-018	5.9185e-018	3.6993e-018	2.1497e-018
3.0075e+013	5.0901e-018	5.9220e-018	3.7031e-018	2.1444e-018
3.0090e+013	5.0765e-018	5.9253e-018	3.7057e-018	2.1392e-018
3.0106e+013	5.0615e-018	5.9282e-018	3.7075e-018	2.1338e-018
3.0121e+013	5.0465e-018	5.9314e-018	3.7091e-018	2.1288e-018
3.0136e+013	5.0319e-018	5.9359e-018	3.7109e-018	2.1246e-018
3.0151e+013	5.0174e-018	5.9424e-018	3.7134e-018	2.1206e-018
3.0167e+013	5.0021e-018	5.9498e-018	3.7164e-018	2.1154e-018
3.0182e+013	4.9861e-018	5.9575e-018	3.7194e-018	2.1097e-018
3.0197e+013	4.9697e-018	5.9657e-018	3.7224e-018	2.1041e-018
3.0212e+013	4.9519e-018	5.9712e-018	3.7235e-018	2.0978e-018
3.0228e+013	4.9318e-018	5.9708e-018	3.7207e-018	2.0902e-018
3.0243e+013	4.9111e-018	5.9666e-018	3.7162e-018	2.0817e-018
3.0258e+013	4.8910e-018	5.9624e-018	3.7116e-018	2.0740e-018
3.0273e+013	4.8709e-018	5.9579e-018	3.7069e-018	2.0663e-018
3.0289e+013	4.8514e-018	5.9525e-018	3.7021e-018	2.0584e-018
3.0304e+013	4.8327e-018	5.9469e-018	3.6974e-018	2.0508e-018
3.0319e+013	4.8147e-018	5.9414e-018	3.6929e-018	2.0433e-018
3.0334e+013	4.7979e-018	5.9365e-018	3.6889e-018	2.0356e-018
3.0350e+013	4.7816e-018	5.9314e-018	3.6854e-018	2.0280e-018
3.0365e+013	4.7651e-018	5.9253e-018	3.6817e-018	2.0198e-018
3.0380e+013	4.7489e-018	5.9192e-018	3.6780e-018	2.0115e-018
3.0396e+013	4.7334e-018	5.9131e-018	3.6745e-018	2.0034e-018
3.0411e+013	4.7182e-018	5.9070e-018	3.6711e-018	1.9953e-018
